hour_of_day,amount,transaction_type,location_region,ip_prefix,login_frequency,session_duration,purchase_pattern,age_group,anomaly
9,37.79942091763729,2,1,172.16,8,125,1,2,1
15,834.352055867153,4,3,192.0,4,67,0,0,1
11,679.1785743057694,1,1,172.0,5,67,0,0,1
1,886.99408233081,1,0,192.0,3,59,0,0,1
21,86.69804176263699,4,3,172.0,6,95,1,2,1
1,608.1058033624331,1,2,10.0,4,79,0,0,1
5,740.6319415695268,2,2,192.168,6,159,1,2,2
20,758.397506357072,2,2,192.168,7,99,1,2,2
11,604.186553357845,4,2,192.0,6,156,1,2,1
18,544.5239467225548,2,4,172.0,6,130,1,2,1
12,0.01,1,1,10.0,3,77,0,0,1
2,526.2534989590051,1,0,192.168,5,78,0,0,1
21,0.01,4,4,192.0,2,37,2,1,1
5,506.8881878276847,1,0,192.0,1,36,2,1,1
23,316.84058962101415,1,4,10.0,5,61,0,0,1
8,621.164874788941,1,2,172.0,2,27,2,1,1
19,544.7861052067368,2,3,172.0,6,133,1,2,1
0,780.5379015084168,4,4,192.168,7,149,1,2,1
21,713.9041792702164,4,0,172.0,4,49,0,0,1
23,691.7875896108769,4,2,10.0,2,38,2,1,1
12,235.12703174729853,2,1,10.0,8,103,1,2,1
1,1106.1129707482555,2,2,172.0,7,118,1,2,2
1,612.4333286432716,3,1,192.0,1,26,2,1,0
18,684.3711347263138,2,0,172.0,1,36,2,1,1
11,439.0295456807393,2,0,192.168,7,153,1,2,1
8,303.331678497691,1,2,192.0,4,58,0,0,1
17,625.9717354107341,4,3,172.0,6,152,1,2,1
16,406.5393367844949,2,1,172.16,8,128,1,2,1
0,488.7187295613953,2,3,172.16,6,107,1,2,2
3,351.45098845349867,2,1,192.0,6,142,1,2,2
2,388.97675655173146,2,2,172.16,7,94,1,2,2
10,172.02137601893787,2,3,172.0,8,94,1,2,1
14,162.88621440767827,1,3,10.0,5,55,0,0,1
2,124.0050115146234,3,3,172.0,1,36,2,1,0
19,868.7169117358421,2,3,172.0,6,87,1,2,2
7,251.8845509471311,1,0,192.0,3,44,0,0,1
11,296.94292879435267,1,0,10.0,4,78,0,0,1
22,167.09695966744317,1,1,10.0,5,41,0,0,1
20,623.6361911550564,1,2,172.0,5,70,0,0,1
9,389.8986202945981,4,4,10.0,7,121,1,2,1
7,700.750051742992,4,0,192.0,6,144,1,2,1
3,454.6708019806133,1,0,192.168,5,41,0,0,1
4,755.4777757420924,1,2,192.0,5,58,0,0,1
17,554.1671546954063,2,0,192.0,8,154,1,2,1
4,671.3454098607857,2,4,192.168,7,110,1,2,2
10,157.7852585053775,1,4,172.0,1,21,2,1,1
15,202.65767449924687,3,1,172.0,1,38,2,1,0
3,528.1775907338714,4,3,192.168,2,22,2,1,1
19,259.3331145049389,2,1,172.16,7,109,1,2,1
23,443.03452807220833,3,0,172.0,1,30,2,1,0
12,311.71807744034413,2,4,192.0,8,157,1,2,1
23,591.0087728247337,4,4,172.0,1,32,2,1,1
1,369.4181139378194,4,0,10.0,5,63,0,0,1
8,54.962576427388,4,0,192.168,4,79,0,0,1
1,795.3248475747033,4,3,172.16,1,28,2,1,1
1,591.6959585245038,1,3,172.0,2,22,2,1,1
16,512.8635711986886,4,3,10.0,2,38,2,1,1
11,639.8477200529561,4,2,192.0,4,57,0,0,1
11,776.4171150052088,1,1,172.0,5,74,0,0,1
0,562.5915724999564,2,2,172.16,7,153,1,2,2
1,529.2268399142575,4,4,172.0,8,107,1,2,1
15,602.4019808440128,4,3,192.168,1,32,2,1,1
4,481.97730308522966,1,2,172.0,1,27,2,1,1
4,844.9770234073261,2,1,172.0,1,25,2,1,2
6,979.9729736150138,1,1,172.0,2,26,2,1,1
23,220.47954857285995,4,1,172.16,6,146,1,2,1
23,107.90288506210663,1,0,172.0,5,73,0,0,1
21,127.92430576340456,4,2,172.16,4,40,0,0,1
23,0.01,2,1,10.0,8,156,1,2,1
3,765.3588641283291,2,2,10.0,6,96,1,2,2
23,595.0253997013411,2,2,10.0,7,155,1,2,1
5,808.6346324989426,4,2,192.0,6,131,1,2,1
4,946.8906605331706,2,3,192.168,6,98,1,2,2
13,773.4782332538812,2,1,10.0,1,29,2,1,1
3,549.1198466598865,3,2,192.0,2,32,2,1,0
16,668.3130152084022,1,3,172.0,4,55,0,0,1
13,532.690800529593,1,3,10.0,5,48,0,0,1
8,233.0295661970602,1,4,192.0,1,24,2,1,1
6,384.0735989742367,2,1,172.0,2,21,2,1,1
16,571.8934587437017,2,3,10.0,8,88,1,2,1
4,537.213185935438,2,0,10.0,8,157,1,2,2
20,592.6464726618889,2,2,10.0,8,144,1,2,1
5,549.6933817130562,4,3,10.0,8,81,1,2,1
14,741.1581624817567,1,0,172.16,4,76,0,0,1
10,423.7753610466214,2,0,192.0,7,156,1,2,1
0,369.327060878352,2,0,192.0,7,118,1,2,2
15,453.1107076128868,1,3,172.16,3,51,0,0,1
8,199.59834569692583,1,0,192.0,5,41,0,0,1
21,304.0012462577878,4,1,10.0,1,30,2,1,1
18,412.0631957522439,4,1,172.0,7,126,1,2,1
4,397.3576652457535,2,4,10.0,7,94,1,2,2
3,650.437911763687,1,1,10.0,5,44,0,0,1
13,270.3299707973314,4,2,10.0,6,81,1,2,1
7,634.2445841241548,1,2,192.0,1,38,2,1,1
22,418.3068662080827,2,3,172.16,8,115,1,2,1
6,741.8868788206776,1,4,172.16,2,26,2,1,1
12,686.0651543533288,1,1,10.0,2,39,2,1,1
3,705.1909611607268,2,1,192.0,7,133,1,2,2
21,739.0591506440844,3,1,172.0,1,39,2,1,0
2,693.8201770751721,2,2,172.16,1,27,2,1,1
2,794.678882280289,1,4,172.16,2,24,2,1,1
2,612.9159542303655,1,4,172.16,3,61,0,0,1
11,707.7393542079194,1,3,172.0,4,46,0,0,1
19,495.4861135418881,1,4,172.0,3,49,0,0,1
4,617.2200384499407,1,2,192.168,3,64,0,0,1
23,329.28282145734914,1,4,172.16,4,53,0,0,1
12,363.4047721532115,2,1,192.0,2,28,2,1,1
7,485.33520341599984,4,2,172.0,7,114,1,2,1
21,161.10484350882143,4,2,192.168,4,50,0,0,1
20,445.6916388721452,0,1,172.0,1,29,2,1,0
12,121.89904488272184,1,2,172.0,2,26,2,1,1
10,91.10554959441458,2,0,10.0,7,139,1,2,1
13,266.24216040097315,2,4,192.0,2,37,2,1,1
17,341.4961056957162,2,3,172.0,2,37,2,1,1
23,737.9303047332569,1,3,172.16,4,55,0,0,1
14,551.0250529922855,4,0,192.0,2,25,2,1,1
22,451.7097103366212,4,0,192.168,4,62,0,0,1
21,131.41404282481864,2,2,192.168,7,101,1,2,1
23,478.07691019404194,1,0,172.16,4,77,0,0,1
12,667.3512661632614,1,0,10.0,1,24,2,1,1
7,286.15390840591533,4,1,10.0,4,51,0,0,1
15,276.84409074854483,4,3,192.0,6,158,1,2,1
12,111.95109277150137,1,0,172.0,4,41,0,0,1
23,322.004117190571,2,0,172.0,2,30,2,1,1
12,307.3665846909505,1,3,10.0,4,67,0,0,1
3,155.33924866888665,2,4,10.0,2,22,2,1,1
18,523.3312404145892,1,1,192.0,1,27,2,1,1
2,382.3020061873429,2,1,172.0,2,29,2,1,1
11,438.9915356359513,1,0,192.0,5,68,0,0,1
8,215.99939934130649,2,1,172.16,7,126,1,2,1
16,629.1439994769607,4,1,172.0,1,26,2,1,1
1,789.4480654286469,1,4,172.0,4,41,0,0,1
23,95.0468844011492,3,3,172.16,1,39,2,1,0
10,606.2047913043169,2,3,172.0,8,112,1,2,1
15,306.0638997229296,4,3,172.16,5,78,0,0,1
3,330.8777921471067,2,2,192.168,6,155,1,2,2
6,321.66006928158,4,3,192.168,7,102,1,2,1
13,1083.0481359998985,1,1,10.0,5,65,0,0,1
4,311.9885397428651,1,0,192.168,4,62,0,0,1
20,896.2851782995385,1,1,172.16,4,55,0,0,1
13,295.4093480738304,1,0,10.0,1,37,2,1,1
18,858.9659551079726,2,2,172.16,1,34,2,1,1
20,259.65282754820805,4,1,172.0,8,100,1,2,1
16,733.5550965704396,1,3,172.0,1,26,2,1,1
19,732.3428141316439,4,1,10.0,4,75,0,0,1
1,76.62693055147952,2,0,172.0,1,35,2,1,1
10,307.4396132955505,4,2,172.0,1,32,2,1,1
16,192.3691607652371,1,0,172.0,1,30,2,1,1
15,525.5214412231658,1,2,192.168,1,28,2,1,1
18,332.767415805032,2,2,192.0,7,128,1,2,1
8,34.80998108537068,0,0,192.0,2,25,2,1,0
9,288.021207214455,2,4,172.0,6,142,1,2,1
3,361.6191796265765,2,1,192.0,8,137,1,2,2
12,0.01,2,2,192.168,8,97,1,2,1
18,585.290094838712,2,2,172.0,6,147,1,2,1
11,569.0458821448684,2,3,10.0,7,135,1,2,1
20,479.6170984799096,2,1,192.168,6,128,1,2,1
14,573.1910023078192,0,2,172.16,2,32,2,1,0
16,876.6770164010362,2,4,10.0,8,93,1,2,2
7,255.62587777483043,1,1,172.0,2,36,2,1,1
15,442.09688746128535,4,3,192.0,8,97,1,2,1
10,399.5950410291055,1,1,192.0,3,45,0,0,1
14,507.6135113224386,2,3,172.16,2,23,2,1,1
21,559.0463469307012,1,0,172.16,1,21,2,1,1
14,704.0145720111642,1,1,172.0,4,48,0,0,1
3,534.5690110554174,3,2,172.0,2,34,2,1,0
5,507.4696831155279,1,4,172.16,1,34,2,1,1
17,439.0238083670525,1,2,172.0,2,24,2,1,1
14,187.8308101137009,2,1,10.0,6,152,1,2,1
19,287.8725458057951,2,4,10.0,8,83,1,2,1
17,122.6901483522629,2,1,192.168,1,32,2,1,1
9,746.1480027060509,0,0,192.0,1,23,2,1,0
9,637.2964038554123,4,2,172.16,1,27,2,1,1
10,206.34457916439757,4,0,10.0,5,47,0,0,1
4,118.60404557592229,4,3,192.168,8,95,1,2,1
10,412.2656052310296,2,3,192.0,1,29,2,1,1
1,475.66889546698826,1,3,192.168,3,62,0,0,1
18,625.7532198312535,4,0,10.0,3,67,0,0,1
7,465.05333919224,2,3,192.0,7,85,1,2,1
11,493.03776528325824,2,4,10.0,7,126,1,2,1
14,750.5366087587854,1,1,172.0,1,22,2,1,1
13,762.814747790841,2,4,192.168,7,96,1,2,2
19,695.3247059945013,2,0,10.0,8,81,1,2,1
20,416.4875184257247,4,4,192.168,5,43,0,0,1
12,476.4897208808313,1,3,172.0,1,37,2,1,1
12,326.2577262943829,1,2,172.0,4,60,0,0,1
23,55.52001152030925,1,0,192.0,1,22,2,1,1
21,523.5461200637101,2,1,172.0,8,137,1,2,1
18,462.8370747473634,1,3,10.0,3,69,0,0,1
21,395.36025465079246,2,3,172.16,8,136,1,2,1
17,1030.2785741634157,2,0,172.0,7,124,1,2,2
3,600.4633550647601,1,3,172.16,4,71,0,0,1
20,718.0035254234048,0,3,172.16,2,36,2,1,0
8,371.94884183849024,2,3,192.168,1,39,2,1,1
0,535.9184268881218,2,4,172.0,8,97,1,2,2
22,458.4996591702039,4,3,172.0,5,40,0,0,1
23,430.50790330524455,1,0,192.168,4,62,0,0,1
8,867.9633012891964,2,2,192.0,8,107,1,2,2
7,738.3686468115272,2,3,192.168,7,153,1,2,2
0,239.58689169135448,4,4,172.0,8,105,1,2,1
7,22.587699105638706,2,1,172.16,7,82,1,2,1
4,516.7869582709858,2,1,192.0,8,141,1,2,2
4,402.9228742503138,3,2,172.0,1,20,2,1,0
6,345.6062333029903,1,3,172.0,5,64,0,0,1
13,648.0139540892399,2,0,192.0,2,36,2,1,1
8,834.164569404125,2,4,192.0,8,124,1,2,2
18,311.8877663633323,1,3,172.0,4,70,0,0,1
5,489.0332185861857,4,2,192.168,1,28,2,1,1
22,523.1032338279495,1,4,172.16,5,64,0,0,1
5,429.67850372531205,4,0,172.16,2,29,2,1,1
19,435.4071672006917,4,4,172.16,7,121,1,2,1
14,525.1784416758039,2,1,172.0,7,154,1,2,1
20,440.1832531669705,1,0,172.0,5,69,0,0,1
13,768.2250596350907,2,1,192.168,1,38,2,1,1
7,752.3312101771014,1,1,10.0,2,37,2,1,1
5,410.46301243074777,2,0,172.0,6,151,1,2,2
13,617.5606350422548,1,2,192.168,3,54,0,0,1
9,972.2889757723322,4,2,172.0,5,50,0,0,1
16,481.99998167446034,1,3,172.0,3,69,0,0,1
13,989.4900136574838,4,2,172.0,4,57,0,0,1
11,789.8564171448834,4,3,10.0,4,42,0,0,1
11,517.6970013088855,1,2,10.0,2,34,2,1,1
2,732.0827650684977,1,1,192.0,4,53,0,0,1
19,111.71422060952511,1,1,10.0,1,32,2,1,1
19,590.3393808718959,2,2,172.0,8,90,1,2,1
6,237.9100438543465,2,2,192.168,6,149,1,2,2
2,481.4102778038466,4,4,192.0,3,65,0,0,1
17,630.5025208137602,1,2,172.16,5,48,0,0,1
5,651.312393203881,4,3,10.0,2,20,2,1,1
14,846.3462787233616,2,4,172.16,1,25,2,1,1
17,784.8712605328549,1,1,192.0,4,66,0,0,1
1,637.4713569497909,1,3,172.16,1,31,2,1,1
6,334.2128737095942,2,3,192.168,7,87,1,2,2
15,367.47771014892464,2,2,172.16,8,117,1,2,1
21,839.9166823083985,2,0,172.0,6,140,1,2,2
18,1013.5872965937756,3,1,172.16,2,30,2,1,0
3,0.01,4,1,172.16,4,44,0,0,1
21,479.2773573447316,2,1,10.0,6,159,1,2,1
5,960.3089365852732,4,0,192.168,5,57,0,0,1
0,816.9989138677399,1,1,172.0,4,55,0,0,1
5,517.9687839167472,4,3,192.0,4,71,0,0,1
5,559.5733442575812,2,3,172.0,2,39,2,1,1
1,618.822917235251,3,4,172.0,1,23,2,1,0
4,158.7495079214279,1,3,192.0,4,61,0,0,1
3,741.8496891008589,4,2,10.0,7,85,1,2,1
0,788.4088817356837,4,0,192.168,1,29,2,1,1
14,741.3166689640241,2,0,10.0,8,104,1,2,2
18,487.60537553436063,2,4,172.0,2,21,2,1,1
11,155.3869473819609,1,4,10.0,5,63,0,0,1
15,524.5009376922179,1,4,192.0,3,69,0,0,1
8,748.5131308416059,1,4,172.16,3,75,0,0,1
18,305.4815381188206,4,0,10.0,5,54,0,0,1
16,576.5826890722506,2,1,192.168,7,141,1,2,1
1,210.89669306288488,2,0,172.16,6,134,1,2,2
21,429.8944147459059,1,2,192.0,5,50,0,0,1
7,442.3207633950273,0,0,192.0,2,27,2,1,0
7,605.6374630270961,2,4,10.0,1,30,2,1,1
19,651.6030605058255,4,0,172.16,3,72,0,0,1
19,155.33298662141175,2,2,192.168,1,33,2,1,1
17,83.50850099088746,2,2,172.16,8,82,1,2,1
8,626.6962544531286,1,2,192.0,5,46,0,0,1
0,659.3019343612241,1,0,172.16,1,24,2,1,1
2,70.8858464444371,4,4,172.0,7,102,1,2,1
3,706.2081281158505,4,2,10.0,8,103,1,2,1
8,473.8323601698563,2,4,172.0,6,122,1,2,1
11,644.7215357252335,1,3,192.0,3,44,0,0,1
18,763.961663198434,2,0,172.0,8,149,1,2,2
2,827.4112055453841,1,0,192.168,3,42,0,0,1
23,228.26085756068997,3,1,172.0,2,32,2,1,0
7,330.820508490621,2,3,172.16,8,106,1,2,1
21,622.1113464398977,4,3,172.16,6,125,1,2,1
21,309.859460524525,1,2,192.0,1,37,2,1,1
20,365.6274341109026,2,2,172.0,8,136,1,2,1
10,772.5080954622065,3,1,192.0,2,34,2,1,0
11,355.9422598619618,3,3,192.168,2,37,2,1,0
1,0.01,1,1,172.0,3,61,0,0,1
8,537.0404397603371,1,1,10.0,4,40,0,0,1
4,400.4432494102783,4,2,172.0,7,155,1,2,1
18,447.7978551931505,4,4,192.0,1,32,2,1,1
8,346.04671701374275,1,3,172.16,5,43,0,0,1
15,506.0390665670171,2,0,192.168,7,91,1,2,1
13,563.9172242055746,2,3,10.0,6,153,1,2,1
17,794.8248585958077,4,3,172.16,1,39,2,1,1
23,481.1390894107861,1,0,10.0,3,61,0,0,1
0,635.3198378791444,4,3,192.168,5,67,0,0,1
5,411.78918308153504,2,0,172.16,2,26,2,1,1
19,675.8857074949235,2,3,10.0,2,35,2,1,1
2,466.9268542293938,4,0,192.0,7,98,1,2,1
16,350.3818074441809,2,3,10.0,2,38,2,1,1
21,554.8677424966801,1,4,172.0,4,57,0,0,1
22,449.61837608805934,2,2,192.168,6,95,1,2,1
10,160.82540346693455,2,4,10.0,6,113,1,2,1
9,401.5376954377822,4,3,192.0,2,39,2,1,1
15,446.51530988624745,1,4,172.0,3,58,0,0,1
21,743.7520473702309,3,0,192.0,2,27,2,1,0
8,1056.3290208995438,4,1,172.0,6,125,1,2,1
13,696.5457560982666,1,2,192.0,5,79,0,0,1
17,17.70695286496175,4,2,192.0,3,71,0,0,1
8,539.1875185176848,1,4,172.0,4,50,0,0,1
15,531.5711267897025,2,1,192.168,6,135,1,2,1
4,710.6167397115764,3,1,10.0,2,34,2,1,0
15,436.4526925829344,1,2,172.16,3,60,0,0,1
10,654.8097354709445,1,1,192.0,4,47,0,0,1
23,458.2403856564592,1,2,10.0,5,67,0,0,1
22,1.477277521531562,4,4,172.16,8,99,1,2,1
18,457.1481459283968,2,4,172.0,2,33,2,1,1
18,397.0083114802428,1,4,192.0,5,47,0,0,1
21,498.70428707597546,1,4,10.0,3,68,0,0,1
19,634.8468054183361,1,1,192.168,3,76,0,0,1
12,603.7382346802201,2,2,192.0,1,24,2,1,1
11,434.243009566462,4,4,192.0,2,35,2,1,1
6,715.1125289448769,2,1,172.16,7,158,1,2,2
6,906.8131135627674,2,1,192.0,8,129,1,2,2
22,399.3080674464253,2,0,172.0,7,117,1,2,1
9,256.9128424160928,1,4,192.0,2,23,2,1,1
17,696.5504428436778,2,3,172.0,1,20,2,1,1
18,629.8464610050765,2,3,192.168,1,26,2,1,1
15,544.973606442588,1,3,172.16,4,63,0,0,1
21,779.484165528692,4,3,10.0,8,150,1,2,1
11,328.8447744076285,4,2,10.0,2,26,2,1,1
5,541.142730245065,4,1,192.168,2,22,2,1,1
19,860.1037655389046,4,4,192.0,1,38,2,1,1
19,756.259346949714,0,3,172.0,1,29,2,1,0
19,281.125587307935,4,3,192.168,5,65,0,0,1
9,396.81520816702783,4,3,10.0,5,65,0,0,1
8,749.8085780064018,2,0,172.16,8,99,1,2,2
6,472.99180220221854,1,3,172.16,5,66,0,0,1
20,786.0284694299273,3,3,172.0,2,20,2,1,0
1,643.8593659706836,2,0,192.0,6,116,1,2,2
6,665.6140126867651,2,2,192.0,8,105,1,2,2
19,446.914704992828,2,0,10.0,6,157,1,2,1
14,456.1674073561621,2,4,172.16,7,146,1,2,1
12,662.8826019661701,1,0,172.0,4,42,0,0,1
23,642.7619049093014,1,0,172.0,4,69,0,0,1
4,402.9134403113651,2,3,192.0,6,100,1,2,2
1,960.843027901458,4,3,10.0,6,100,1,2,1
20,646.3708329000125,1,4,192.168,2,24,2,1,1
5,526.4420378472278,2,2,172.0,7,119,1,2,2
3,645.6469305698781,4,3,172.16,5,79,0,0,1
21,816.4010231582383,2,2,172.16,7,121,1,2,2
4,1252.4221221215682,1,2,172.0,5,51,0,0,1
9,575.7897858662913,2,4,10.0,6,99,1,2,1
14,80.21997011386833,2,4,172.16,8,126,1,2,1
12,353.7522083561199,2,3,192.0,7,96,1,2,1
1,274.8029146318903,3,2,192.168,2,39,2,1,0
0,1041.7554316013156,1,4,192.0,4,74,0,0,1
5,682.968416401761,4,1,172.0,3,55,0,0,1
14,254.92981486736207,4,1,192.168,8,93,1,2,1
11,838.2308598228271,4,4,172.0,4,47,0,0,1
2,279.5359831985533,4,3,172.16,4,53,0,0,1
7,782.9249820121513,1,0,172.0,5,51,0,0,1
7,326.8719807890388,4,2,192.168,1,30,2,1,1
3,828.820190430574,2,2,172.16,8,145,1,2,2
8,275.5197958644752,4,0,192.0,3,49,0,0,1
4,367.27922549687776,2,4,172.16,2,35,2,1,1
10,714.0425623205595,2,0,10.0,6,109,1,2,2
20,248.7297168308992,2,2,192.0,2,34,2,1,1
12,0.01,1,4,192.0,4,76,0,0,1
15,750.2683867727085,2,2,172.16,1,25,2,1,1
14,490.5049543456384,2,2,172.0,8,107,1,2,1
11,475.026860472838,4,3,10.0,2,32,2,1,1
20,811.630693529708,2,4,172.0,8,90,1,2,2
12,819.532188162966,4,1,10.0,8,148,1,2,1
0,115.07894009680832,2,0,10.0,2,22,2,1,1
23,440.9528788709868,1,2,192.168,4,78,0,0,1
15,480.2185621027668,3,4,192.0,1,23,2,1,0
12,726.737082470244,2,2,192.168,6,101,1,2,2
19,20.19923471800098,2,3,192.0,8,81,1,2,1
8,485.19123962758846,4,4,10.0,3,75,0,0,1
7,608.8226718117191,2,0,10.0,7,88,1,2,1
2,415.2711270944855,4,4,10.0,8,80,1,2,1
22,313.57524691136405,2,3,192.0,8,109,1,2,1
3,802.3995105690494,2,2,172.0,8,80,1,2,2
21,915.120936192474,2,2,192.168,8,156,1,2,2
20,694.5185785822239,2,1,10.0,1,20,2,1,1
2,395.360702063072,4,4,192.0,8,99,1,2,1
8,275.8264446840874,4,3,172.0,7,120,1,2,1
7,549.0079678877107,2,2,192.0,6,102,1,2,1
8,508.2578394249746,2,3,10.0,1,34,2,1,1
21,591.4503585248408,2,4,10.0,8,136,1,2,1
6,344.8064817465764,2,4,172.16,2,33,2,1,1
0,364.9041034328122,4,4,172.0,1,29,2,1,1
5,957.1713474175284,1,0,192.0,2,35,2,1,1
21,671.3597829600283,2,0,192.168,1,26,2,1,1
18,742.5643818852404,1,2,192.168,4,65,0,0,1
11,715.5180520849354,2,1,192.168,1,20,2,1,1
16,328.5730561424726,1,2,172.16,3,46,0,0,1
8,613.8313423513478,2,2,192.0,7,90,1,2,1
9,721.6878049715773,1,2,172.16,4,40,0,0,1
1,690.3195269421356,1,1,10.0,3,57,0,0,1
6,609.176368136497,1,2,192.0,3,71,0,0,1
16,228.2060094749245,3,4,10.0,2,25,2,1,0
4,255.60531613750143,2,1,10.0,6,156,1,2,2
18,188.43530532573573,4,2,192.168,6,103,1,2,1
19,742.3091635765304,2,2,172.16,7,88,1,2,2
13,471.026970295147,4,2,192.0,6,148,1,2,1
20,318.0737244225897,2,1,192.168,8,97,1,2,1
4,0.01,1,0,172.0,4,54,0,0,1
19,336.638830524925,1,2,192.168,2,34,2,1,1
18,838.8012019725004,1,0,192.168,1,22,2,1,1
22,814.3486890988295,4,4,172.16,2,38,2,1,1
6,529.4485068992569,2,0,192.0,8,91,1,2,2
2,438.798607171488,4,2,10.0,7,138,1,2,1
19,708.8877989356049,1,1,172.16,3,67,0,0,1
17,330.5747635714324,3,1,10.0,2,28,2,1,0
12,395.0417622655635,2,2,172.16,8,124,1,2,1
11,824.5090677878402,2,2,172.0,1,22,2,1,1
1,455.8302140074537,4,1,10.0,6,133,1,2,1
13,457.6248758937328,3,1,192.0,2,35,2,1,0
11,847.323317707962,2,3,10.0,2,22,2,1,1
5,319.8265656342068,1,3,192.0,3,63,0,0,1
8,669.4147103844605,4,2,172.0,1,21,2,1,1
19,368.7083113611793,1,4,10.0,5,47,0,0,1
14,423.4837704010238,1,2,192.168,5,57,0,0,1
21,470.81433018956153,2,1,192.168,8,143,1,2,1
12,778.0909096802164,4,2,172.0,7,102,1,2,1
0,0.01,2,4,192.0,6,126,1,2,2
22,808.2461883822218,2,2,10.0,7,144,1,2,2
16,796.1430728365156,2,0,172.0,2,25,2,1,1
21,0.01,2,1,172.16,2,30,2,1,1
3,511.1784770877065,3,1,192.168,1,38,2,1,0
19,567.8766917551382,2,4,192.0,1,37,2,1,1
7,510.2451330371997,4,0,172.16,8,85,1,2,1
23,541.9975332199456,1,2,10.0,3,56,0,0,1
23,467.825550757378,2,4,192.0,1,39,2,1,1
8,336.97124556725146,2,0,10.0,6,127,1,2,1
1,550.5572439419336,4,0,192.168,8,151,1,2,1
2,402.909371832988,1,3,10.0,3,56,0,0,1
23,171.51584670517218,3,4,192.168,1,32,2,1,0
0,765.3585564908844,1,0,192.168,4,64,0,0,1
21,418.17187208571033,1,2,192.168,5,58,0,0,1
11,511.99131883239113,3,2,192.0,2,20,2,1,0
8,487.0164571928094,4,4,172.0,4,67,0,0,1
20,499.2653724423548,2,2,172.16,7,110,1,2,1
2,100.12024910452344,1,2,172.16,3,47,0,0,1
7,366.8721752376146,4,1,10.0,8,88,1,2,1
7,136.0335350124342,4,1,192.168,5,79,0,0,1
5,147.37986855051162,1,4,172.16,5,52,0,0,1
16,703.6780198012113,0,2,192.0,2,28,2,1,0
10,0.01,4,0,172.0,1,21,2,1,1
7,578.5404148621128,2,2,192.168,6,101,1,2,1
11,716.1874770502488,2,0,172.16,8,110,1,2,2
20,650.8764413096673,1,1,192.0,5,55,0,0,1
0,865.5662458029685,4,2,172.16,2,25,2,1,1
18,71.4274033814064,4,1,192.0,1,29,2,1,1
15,580.5614365291818,4,1,172.16,4,71,0,0,1
1,72.59002772765206,1,3,172.0,5,56,0,0,1
22,485.3246064476932,1,2,192.0,3,50,0,0,1
19,252.0419128148412,2,0,172.16,6,154,1,2,1
11,478.8580310896488,1,4,172.16,3,50,0,0,1
16,239.53120310275784,4,3,172.0,1,32,2,1,1
23,91.22680061009775,2,4,172.0,8,145,1,2,1
11,387.7059195455117,1,1,192.168,1,22,2,1,1
15,449.10819492051024,4,3,172.0,8,155,1,2,1
9,809.8873720694089,4,4,172.16,5,79,0,0,1
16,1048.2959978612148,1,2,10.0,4,69,0,0,1
16,584.3049478914147,1,0,192.0,2,28,2,1,1
16,732.3366501616396,4,0,10.0,6,128,1,2,1
11,537.3219458629637,4,1,192.168,4,78,0,0,1
1,288.5595698796228,3,1,172.0,2,22,2,1,0
3,360.16243803699626,2,1,10.0,7,158,1,2,2
0,251.4094149929871,4,1,10.0,1,35,2,1,1
15,893.6673668973245,4,4,172.16,7,144,1,2,1
2,11.323895470895934,4,3,192.0,4,76,0,0,1
23,619.2061296453314,2,0,172.16,8,150,1,2,1
0,0.01,2,3,10.0,8,136,1,2,2
22,660.2649825266276,2,1,172.16,6,116,1,2,1
8,371.8530343722129,4,0,172.16,5,46,0,0,1
1,678.9895130927109,4,4,192.168,7,100,1,2,1
10,1079.7049366131482,2,4,172.16,2,39,2,1,1
22,442.3735307645844,2,3,192.0,6,102,1,2,1
21,649.0251398938956,2,4,192.168,6,83,1,2,1
14,863.7906049536123,3,0,172.0,2,24,2,1,0
8,629.1393565809302,1,2,10.0,3,75,0,0,1
9,66.86922950158686,4,2,192.0,2,21,2,1,1
9,656.4087612561365,4,0,10.0,1,35,2,1,1
14,481.546841685631,4,2,172.16,3,62,0,0,1
23,871.0766059139669,2,0,10.0,6,153,1,2,2
18,541.3501476366093,2,0,172.16,7,119,1,2,1
11,314.8027046994259,4,0,192.0,6,128,1,2,1
21,365.4885239344218,2,4,192.168,7,133,1,2,1
4,977.5710359864074,2,2,192.0,7,146,1,2,2
4,255.45989371898764,4,1,192.168,4,62,0,0,1
17,910.4326791150372,4,4,192.168,3,50,0,0,1
23,914.0993310578932,1,0,10.0,3,50,0,0,1
12,325.9570421696851,2,3,192.0,7,108,1,2,1
10,271.9370566437537,2,4,172.16,8,103,1,2,1
3,437.2663145644895,1,4,172.0,4,77,0,0,1
12,771.9012990455064,4,1,172.16,8,159,1,2,1
11,507.9722311665648,1,1,10.0,3,74,0,0,1
4,777.4289955885373,2,1,192.168,2,38,2,1,2
11,594.1429029875173,1,4,192.0,3,63,0,0,1
22,458.8470187648941,2,4,172.0,8,100,1,2,1
10,575.9041833590593,1,4,10.0,5,43,0,0,1
5,685.5906326728946,2,4,192.168,7,129,1,2,2
20,578.9786526391539,1,4,192.168,5,53,0,0,1
14,43.55996636600986,4,4,192.0,5,47,0,0,1
3,35.78466530488441,1,1,192.168,3,74,0,0,1
12,622.8044336764615,1,3,192.168,5,50,0,0,1
14,1133.411019817201,4,1,172.0,2,37,2,1,1
19,634.7106114892291,1,3,192.168,5,65,0,0,1
